winner,loser,round,comment,best_of,tournament,winner_id,loser_id,tournament_id
Nadal R.,Gimeno-Traver D.,2nd Round,Completed,3,Open Banco Sabadell,427,312,112
Lopez F.,Garcia-Lopez G.,2nd Round,Completed,3,Open Banco Sabadell,358,298,112
Gasquet R.,Kavcic B.,2nd Round,Completed,3,Open Banco Sabadell,200,432,112
Melzer J.,Granollers M.,2nd Round,Completed,3,Open Banco Sabadell,396,335,112
Davydenko N.,Roger-Vasselin E.,2nd Round,Completed,3,Open Banco Sabadell,119,759,112
Dodig I.,Soderling R.,2nd Round,Completed,3,Open Banco Sabadell,149,847,112
Raonic M.,Greul S.,2nd Round,Completed,3,Open Banco Sabadell,488,342,112
Monfils G.,Gasquet R.,3rd Round,Completed,3,Open Banco Sabadell,411,301,112
Ferrer D.,Hanescu V.,3rd Round,Completed,3,Open Banco Sabadell,182,363,112
Melzer J.,Montanes A.,3rd Round,Completed,3,Open Banco Sabadell,396,613,112
Nadal R.,Giraldo S.,3rd Round,Completed,3,Open Banco Sabadell,427,314,112
Almagro N.,Davydenko N.,3rd Round,Completed,3,Open Banco Sabadell,6,186,112
Ferrero J.C.,Vagnozzi S.,3rd Round,Completed,3,Open Banco Sabadell,183,915,112
Lopez F.,Nishikori K.,3rd Round,Completed,3,Open Banco Sabadell,358,660,112
Dodig I.,Raonic M.,3rd Round,Completed,3,Open Banco Sabadell,149,733,112
Nadal R.,Monfils G.,Quarterfinals,Completed,3,Open Banco Sabadell,427,612,112
Ferrer D.,Melzer J.,Quarterfinals,Completed,3,Open Banco Sabadell,182,587,112
Dodig I.,Lopez F.,Quarterfinals,Completed,3,Open Banco Sabadell,149,533,112
Almagro N.,Ferrero J.C.,Quarterfinals,Completed,3,Open Banco Sabadell,6,275,112
Ferrer D.,Almagro N.,Semifinals,Completed,3,Open Banco Sabadell,182,15,112
Nadal R.,Dodig I.,Semifinals,Completed,3,Open Banco Sabadell,427,223,112
Nadal R.,Ferrer D.,The Final,Completed,3,Open Banco Sabadell,427,274,112
Kavcic B.,Kamke T.,1st Round,Completed,3,Serbia Open,288,427,141
Zverev M.,Sela D.,1st Round,Completed,3,Serbia Open,661,808,141
Tipsarevic J.,Nishikori K.,1st Round,Completed,3,Serbia Open,589,660,141
Marchenko I.,Gulbis E.,1st Round,Completed,3,Serbia Open,374,350,141
Ungur A.,Ramirez-Hidalgo R.,1st Round,Completed,3,Serbia Open,602,730,141
Devvarman S.,Kukushkin M.,1st Round,Completed,3,Serbia Open,142,486,141
Lopez F.,Monaco J.,1st Round,Completed,3,Serbia Open,358,611,141
Berrer M.,Peya A.,1st Round,Completed,3,Serbia Open,52,700,141
Gonzalez F.,Klizan M.,1st Round,Completed,3,Serbia Open,220,454,141
Granollers M.,Skugor F.,1st Round,Completed,3,Serbia Open,224,836,141
Mello R.,Isner J.,1st Round,Completed,3,Serbia Open,394,399,141
Volandri F.,Lajovic D.,1st Round,Completed,3,Serbia Open,625,501,141
Kavcic B.,Mello R.,2nd Round,Completed,3,Serbia Open,288,585,141
Montanes A.,Berrer M.,2nd Round,Completed,3,Serbia Open,412,86,141
Lopez F.,Gonzalez F.,2nd Round,Completed,3,Serbia Open,358,329,141
Djokovic N.,Ungur A.,2nd Round,Completed,3,Serbia Open,147,913,141
Devvarman S.,Garcia-Lopez G.,2nd Round,Completed,3,Serbia Open,142,298,141
Volandri F.,Marchenko I.,2nd Round,Completed,3,Serbia Open,625,556,141
Tipsarevic J.,Zverev M.,2nd Round,Completed,3,Serbia Open,589,1008,141
Granollers M.,Troicki V.,2nd Round,Completed,3,Serbia Open,224,899,141
Lopez F.,Montanes A.,Quarterfinals,Completed,3,Serbia Open,358,613,141
Volandri F.,Granollers M.,Quarterfinals,Completed,3,Serbia Open,625,335,141
Tipsarevic J.,Devvarman S.,Quarterfinals,Completed,3,Serbia Open,589,214,141
Djokovic N.,Kavcic B.,Quarterfinals,Completed,3,Serbia Open,147,432,141
Lopez F.,Volandri F.,Semifinals,Completed,3,Serbia Open,358,950,141
Djokovic N.,Tipsarevic J.,Semifinals,Walkover,3,Serbia Open,147,888,141
Djokovic N.,Lopez F.,The Final,Completed,3,Serbia Open,147,533,141
Hanescu V.,Machado R.,1st Round,Completed,3,Estoril Open,242,546,59
Anderson K.,De Bakker T.,1st Round,Completed,3,Estoril Open,12,188,59
Sousa J.,Elias G.,1st Round,Retired,3,Estoril Open,563,253,59
Chardy J.,Mannarino A.,1st Round,Completed,3,Estoril Open,93,553,59
Bellucci T.,Nielsen F.,1st Round,Completed,3,Estoril Open,44,654,59
Cuevas P.,Riba P.,1st Round,Completed,3,Estoril Open,111,743,59
Falla A.,Andujar P.,1st Round,Retired,3,Estoril Open,178,29,59
Berlocq C.,Gimeno-Traver D.,1st Round,Completed,3,Estoril Open,51,312,59
Gil F.,Cipolla F.,1st Round,Completed,3,Estoril Open,207,160,59
Roger-Vasselin E.,Daniel M.,1st Round,Completed,3,Estoril Open,506,181,59
Del Potro J.M.,Sousa P.,1st Round,Completed,3,Estoril Open,132,853,59
Raonic M.,Andreev I.,1st Round,Completed,3,Estoril Open,488,26,59
Bellucci T.,Roger-Vasselin E.,2nd Round,Completed,3,Estoril Open,44,759,59
Soderling R.,Chardy J.,2nd Round,Completed,3,Estoril Open,558,151,59
Del Potro J.M.,Falla A.,2nd Round,Completed,3,Estoril Open,132,268,59
Cuevas P.,Tsonga J.W.,2nd Round,Completed,3,Estoril Open,111,907,59
Anderson K.,Hanescu V.,2nd Round,Completed,3,Estoril Open,12,363,59
Raonic M.,Sousa J.,2nd Round,Completed,3,Estoril Open,488,852,59
Simon G.,Berlocq C.,2nd Round,Completed,3,Estoril Open,548,85,59
Verdasco F.,Gil F.,2nd Round,Completed,3,Estoril Open,619,311,59
Cuevas P.,Bellucci T.,Quarterfinals,Completed,3,Estoril Open,111,77,59
Del Potro J.M.,Soderling R.,Quarterfinals,Completed,3,Estoril Open,132,847,59
Verdasco F.,Anderson K.,Quarterfinals,Completed,3,Estoril Open,619,23,59
Raonic M.,Simon G.,Quarterfinals,Completed,3,Estoril Open,488,827,59
Del Potro J.M.,Cuevas P.,Semifinals,Completed,3,Estoril Open,132,178,59
Verdasco F.,Raonic M.,Semifinals,Retired,3,Estoril Open,619,733,59
Del Potro J.M.,Verdasco F.,The Final,Completed,3,Estoril Open,132,940,59
Dimitrov G.,Beck A.,1st Round,Completed,3,BMW Open,145,69,24
Youzhny M.,Bachinger M.,1st Round,Completed,3,BMW Open,648,45,24
Stakhovsky S.,Istomin D.,1st Round,Retired,3,BMW Open,568,400,24
Zeballos H.,Kendrick R.,1st Round,Completed,3,BMW Open,651,434,24
Baghdatis M.,Benneteau J.,1st Round,Completed,3,BMW Open,25,81,24
Cilic M.,Bolelli S.,1st Round,Completed,3,BMW Open,97,102,24
Mayer F.,Darcis S.,1st Round,Completed,3,BMW Open,386,183,24
Stepanek R.,Golubev A.,1st Round,Completed,3,BMW Open,573,321,24
Gabashvili T.,Schuettler R.,1st Round,Completed,3,BMW Open,192,803,24
Petzschner P.,Dodig I.,1st Round,Completed,3,BMW Open,466,223,24
Starace P.,Hajek J.,1st Round,Completed,3,BMW Open,569,357,24
Gremelmayr D.,Haase R.,1st Round,Completed,3,BMW Open,226,354,24
Reister J.,Brands D.,1st Round,Completed,3,BMW Open,491,115,24
Kohlschreiber P.,Farah R.,1st Round,Completed,3,BMW Open,306,270,24
Brown D.,Wawrinka S.,1st Round,Completed,3,BMW Open,72,962,24
Davydenko N.,Kuznetsov An.,1st Round,Completed,3,BMW Open,119,493,24
Dimitrov G.,Baghdatis M.,2nd Round,Completed,3,BMW Open,145,47,24
Starace P.,Stakhovsky S.,2nd Round,Completed,3,BMW Open,569,857,24
Petzschner P.,Youzhny M.,2nd Round,Completed,3,BMW Open,466,982,24
Mayer F.,Gabashvili T.,2nd Round,Completed,3,BMW Open,386,288,24
Cilic M.,Zeballos H.,2nd Round,Completed,3,BMW Open,97,992,24
Davydenko N.,Reister J.,2nd Round,Completed,3,BMW Open,119,738,24
